http://www.textfiles.com/etext/NONFICTION/mill-utilitarianism-218.txt,mill-utilitarianism-218.txt,158008,"Utilitarianism, by John Stuart Mill (1863)"
http://www.textfiles.com/etext/NONFICTION/monadology,monadology,36864,"The Monadology, by Gottfried Wilhelm Leibniz (1898)"
http://www.textfiles.com/etext/NONFICTION/montaigne-essays-220.txt,montaigne-essays-220.txt,1007926,Essays by Michel De Montaigne (1575)
http://www.textfiles.com/etext/NONFICTION/nietzsche-thus-223.txt,nietzsche-thus-223.txt,525539,Thus Spake Zarathustra by Friedrich Nietzsche (1891)
http://www.textfiles.com/etext/NONFICTION/on_nature,on_nature,437548,"On the Nature of Things, by Titus Lucretius Carus (50 BC)"
http://www.textfiles.com/etext/NONFICTION/origin_species,origin_species,1173621,"The Origin of Species, by Charles Darwin (1859)"
http://www.textfiles.com/etext/NONFICTION/paine-american-397.txt,paine-american-397.txt,445811,"The American Crisis, by Thomas Paine (1780)"
http://www.textfiles.com/etext/NONFICTION/paine-common-398.txt,paine-common-398.txt,124666,"PROJECT GUTENBERG: Commen Sense, by Thomas Paine"
http://www.textfiles.com/etext/NONFICTION/paine-rights-399.txt,paine-rights-399.txt,531113,"The Rights of Man, by Thomas Paine (1792)"
http://www.textfiles.com/etext/NONFICTION/pascal-pensees-569.txt,pascal-pensees-569.txt,554098,"Pensees, by Blaise Pascal (1660)"
http://www.textfiles.com/etext/NONFICTION/pascal-provincial-570.txt,pascal-provincial-570.txt,608061,"The Provincial Letters, by Blaise Pascal (1657)"
http://www.textfiles.com/etext/NONFICTION/plboss10.txt,plboss10.txt,465925,Project Gutenberg: Paradise Lost Book I
http://www.textfiles.com/etext/NONFICTION/plotinus-six-415.txt,plotinus-six-415.txt,1756358,"The Six Enneads, by Plotinus (250)"
http://www.textfiles.com/etext/NONFICTION/plrabn12.txt,plrabn12.txt,493522,"Project Gutenberg: Paradise Lost, by Raben"
http://www.textfiles.com/etext/NONFICTION/politics,politics,97491,"The Politics of Britain's Legal, Judicial and Security System in Northern Ireland, by D. O'Cearnaigh"
http://www.textfiles.com/etext/NONFICTION/reason,reason,362461,"The Age of Reason, by Thomas Paine (1794)"
http://www.textfiles.com/etext/NONFICTION/rep_government,rep_government,581155,"Representative Government, by John Stuart Mill (1861)"
http://www.textfiles.com/etext/NONFICTION/repub13.txt,repub13.txt,707277,"Project Gutenberg: The Republic, by Plato"
http://www.textfiles.com/etext/NONFICTION/rights,rights,518034,"Vindication of the Rights of Woman, by Mary Wollstonecraft (1792)"
http://www.textfiles.com/etext/NONFICTION/rights_man,rights_man,530035,"The Rights of Man, by Thomas Paine (1792)"
http://www.textfiles.com/etext/NONFICTION/rousseau-confessions-119.txt,rousseau-confessions-119.txt,1523189,"The Confessions of Jean-Jacques Rousseau, by Jean-Jacques Rousseau (1782)"
http://www.textfiles.com/etext/NONFICTION/rubaiyat,rubaiyat,26295,The Rubaiyat by Omar Khyyam (1120)
http://www.textfiles.com/etext/NONFICTION/smith-inquiry-161.txt,smith-inquiry-161.txt,2229851,"An Inquiry into the Nature and Causes of the Wealth of Nations, by Adam Smith (1776)"
http://www.textfiles.com/etext/NONFICTION/spinoza-ethics-742.txt,spinoza-ethics-742.txt,536438,"The Ethics: Part I: Concerning God, by Baruch Spinoza"
http://www.textfiles.com/etext/NONFICTION/spinoza-on-744.txt,spinoza-on-744.txt,105111,"PROJECT GUTENBERG: Improvement of the Understanding (Treatise on the Emendation of the Intellect), by Baruch Spinoza"
http://www.textfiles.com/etext/NONFICTION/spinoza-political-753.txt,spinoza-political-753.txt,218036,Benedict De Spinoza's Political Treatise (1883)
http://www.textfiles.com/etext/NONFICTION/spinoza-theologico-743.txt,spinoza-theologico-743.txt,633189,"A Theologico-Political Treatise, by Baruch Spinoza (1670)"
http://www.textfiles.com/etext/NONFICTION/suntx10.txt,suntx10.txt,67107,"Sun Tzu on the Art of War: The Oldest Military Treatise in the World, Translated from the Chinese by Lionel Giles, MA"
http://www.textfiles.com/etext/NONFICTION/suntzu10.txt,suntzu10.txt,337353,"Project Gutenberg: Sun Tzu on The Art of War, by Lionel Giles (trans, ed)"
http://www.textfiles.com/etext/NONFICTION/sunzu10.txt,sunzu10.txt,326555,Project Gutenberg: Sun Tzu on the Art of War
http://www.textfiles.com/etext/NONFICTION/the_mean,the_mean,38118,"The Doctine of the Mean, by Confucius (500 BC)"
http://www.textfiles.com/etext/NONFICTION/thoreau-civil-182.txt,thoreau-civil-182.txt,51460,Civil Disobedience by Henry David Thoreau (1849)
http://www.textfiles.com/etext/NONFICTION/thoreau-life-183.txt,thoreau-life-183.txt,44364,Life Without Principle by Henry David Thoreau (1863)
http://www.textfiles.com/etext/NONFICTION/thoreau-plea-184.txt,thoreau-plea-184.txt,50469,A Plea for Captain John Brown by Henry David Thoreau (1853)
http://www.textfiles.com/etext/NONFICTION/thoreau-slavery-185.txt,thoreau-slavery-185.txt,33295,"Slavery in Massachusetts, by Henry David Thoreau (1854)"
http://www.textfiles.com/etext/NONFICTION/thoreau-walden-186.txt,thoreau-walden-186.txt,584967,"Walden, or a Life in the Woods, by Henry David Thoreau (1854)"
http://www.textfiles.com/etext/NONFICTION/toleration,toleration,113846,"A Letter Concerning Toleration, by John Locke (1689)"
http://www.textfiles.com/etext/NONFICTION/tom_jones,tom_jones,1939003,"The History of Tom Jones, a Foundling, by Henry Fielding (1749)"
http://www.textfiles.com/etext/NONFICTION/understanding,understanding,1604293,"An Essay Concerning Human Understanding, by John Locke (1690)"
http://www.textfiles.com/etext/NONFICTION/utilitarianism,utilitarianism,157902,"Utilitarianism, by John Stuart Mill (1863)"
http://www.textfiles.com/etext/NONFICTION/voltaire-candide-193.txt,voltaire-candide-193.txt,207135,"Candide, by Voltaire (1759)"
http://www.textfiles.com/etext/NONFICTION/warfare.txt,warfare.txt,1699648,"ETEXT: A History of the Warfare of Science with Theology in Christendom, by Andrew Dickson White (July, 1993)"
http://www.textfiles.com/etext/NONFICTION/wealth_nations,wealth_nations,2227424,An Inquiry into the Nature and Causes of the Wealth of Nations by Adam Smith (1776)
http://www.textfiles.com/etext/NONFICTION/word,word,99275,"Buddah, The Word (The Eightfold Path) (500 BC)"
http://www.textfiles.com/etext/FICTION/2000010.txt,2000010.txt,593683,"Project Gutenberg: 20,000 Leagues Under the Sea by Jules Verne"
http://www.textfiles.com/etext/FICTION/2city10.txt,2city10.txt,776674,"A Tale of Two Cities, by Charles Dickens"
http://www.textfiles.com/etext/FICTION/2city11.txt,2city11.txt,787707,"Project Gutenberg: A Tale of Two Cities, by Dickens"
http://www.textfiles.com/etext/FICTION/7gabl10.txt,7gabl10.txt,637842,"The House of the Seven Gables, by Nathaniel Hawthorne"
http://www.textfiles.com/etext/FICTION/80day10.txt,80day10.txt,375033,"Around the World in 80 Days, by Jules Verne"
http://www.textfiles.com/etext/FICTION/abbott-flatland-361.txt,abbott-flatland-361.txt,201401,"INTERNET WIRETAP: Flatland: A Romance of Many Dimensions, With Illustrations by the Author, a Square (Edwin A. Abbott)"
http://www.textfiles.com/etext/FICTION/aeneid.txt,aeneid.txt,643412,INTERNET WIRETAP: Virgil's Aeneid (1909)
http://www.textfiles.com/etext/FICTION/aesop11.txt,aesop11.txt,229320,Aesop's Fables Translated by George Fyler Townsend
http://www.textfiles.com/etext/FICTION/aesopa10.txt,aesopa10.txt,77284,"Project Gutenberg: Aesop's Fables, Second Version"
http://www.textfiles.com/etext/FICTION/alad10.txt,alad10.txt,38818,Project Gutenberg: Aladdin and the Lamp
http://www.textfiles.com/etext/FICTION/alcott-flower-619.txt,alcott-flower-619.txt,199538,"PROJECT GUTENBERG: Flower Fables, by Louisa May Alcott's"
http://www.textfiles.com/etext/FICTION/alcott-little-261.txt,alcott-little-261.txt,1044021,"Little Women, by Louisa May Alcott"
http://www.textfiles.com/etext/FICTION/alexb10.txt,alexb10.txt,173157,"Alexander's Bridge, by Willa Cather"
http://www.textfiles.com/etext/FICTION/alger-cast-544.txt,alger-cast-544.txt,305369,"Cast Upon the Breakers, by Horatio Alger, Jr."
http://www.textfiles.com/etext/FICTION/alger-ragged-545.txt,alger-ragged-545.txt,266909,"Ragged Dick, or Street Life in New York, by Horatio Alger, Jr."
http://www.textfiles.com/etext/FICTION/alger-struggling-546.txt,alger-struggling-546.txt,286992,"Struggling Upward, by Horatio Alger, Jr."
http://www.textfiles.com/etext/FICTION/alice.txt,alice.txt,150886,"Project Gutenberg: Alice in Wonderland, by Lewis Carroll (Version 2.7)"
http://www.textfiles.com/etext/FICTION/alice11.txt,alice11.txt,157198,PROJECT GUTENBERG: Alice in Wonderland by Dodgson
